date,store_id,product_id,units_sold,sell_price,inventory_on_hand,stockout_flag
2025-02-22,3,44,50,447.03,70,False
2025-02-22,3,45,56,136.21,74,False
2025-02-22,3,46,106,56.41,135,False
2025-02-22,3,47,71,280.39,79,False
2025-02-22,3,48,49,77.65,71,False
2025-02-22,3,49,53,418.19,69,False
2025-02-22,3,50,74,313.18,88,False
2025-02-22,4,1,63,481.62,88,False
2025-02-22,4,2,98,90.94,112,False
2025-02-22,4,3,64,172.39,87,False
2025-02-22,4,4,85,143.42,113,False
2025-02-22,4,5,68,488.86,74,False
2025-02-22,4,6,68,91.72,95,False
2025-02-22,4,7,53,207.26,61,False
2025-02-22,4,8,56,111.07,78,False
2025-02-22,4,9,35,90.13,64,False
2025-02-22,4,10,84,314.05,102,False
2025-02-22,4,11,64,160.25,78,False
2025-02-22,4,12,44,231.1,61,False
2025-02-22,4,13,71,441.36,78,False
2025-02-22,4,14,74,488.81,97,False
2025-02-22,4,15,49,52.39,72,False
2025-02-22,4,16,31,221.93,49,False
2025-02-22,4,17,39,122.99,56,False
2025-02-22,4,18,50,451.07,63,False
2025-02-22,4,19,57,179.78,62,False
2025-02-22,4,20,79,327.86,88,False
2025-02-22,4,21,64,202.82,70,False
2025-02-22,4,22,38,254.65,55,False
2025-02-22,4,23,70,287.35,97,False
2025-02-22,4,24,80,215.96,106,False
2025-02-22,4,25,38,297.13,64,False
2025-02-22,4,26,78,252.19,91,False
2025-02-22,4,27,34,197.01,55,False
2025-02-22,4,28,105,400.63,130,False
2025-02-22,4,29,60,400.7,83,False
2025-02-22,4,30,28,262.15,33,False
2025-02-22,4,31,52,202.77,59,False
2025-02-22,4,32,74,96.45,92,False
2025-02-22,4,33,47,397.11,70,False
2025-02-22,4,34,59,447.07,85,False
2025-02-22,4,35,68,242.68,83,False
2025-02-22,4,36,42,396.23,70,False
2025-02-22,4,37,68,100.66,80,False
2025-02-22,4,38,74,194.27,101,False
2025-02-22,4,39,67,134.96,75,False
2025-02-22,4,40,40,298.55,70,False
2025-02-22,4,41,36,114.51,42,False
2025-02-22,4,42,65,225.89,84,False
2025-02-22,4,43,67,424.81,74,False
2025-02-22,4,44,64,464.7,74,False
2025-02-22,4,45,71,361.97,80,False
2025-02-22,4,46,58,127.72,75,False
2025-02-22,4,47,54,179.89,77,False
2025-02-22,4,48,68,186.47,80,False
2025-02-22,4,49,114,273.13,140,False
2025-02-22,4,50,78,421.96,97,False
2025-02-22,5,1,67,483.8,89,False
2025-02-22,5,2,50,397.0,57,False
2025-02-22,5,3,85,151.91,107,False
2025-02-22,5,4,68,203.31,89,False
2025-02-22,5,5,87,144.43,97,False
2025-02-22,5,6,99,245.24,105,False
2025-02-22,5,7,114,283.8,138,False
2025-02-22,5,8,33,83.83,43,False
2025-02-22,5,9,43,295.01,57,False
2025-02-22,5,10,81,392.42,97,False
2025-02-22,5,11,63,342.08,80,False
2025-02-22,5,12,84,211.33,105,False
2025-02-22,5,13,88,226.88,99,False
2025-02-22,5,14,65,286.58,92,False
2025-02-22,5,15,28,81.75,35,False
2025-02-22,5,16,62,197.83,67,False
2025-02-22,5,17,83,478.43,111,False
2025-02-22,5,18,54,127.14,84,False
2025-02-22,5,19,73,487.68,84,False
2025-02-22,5,20,52,275.58,75,False
2025-02-22,5,21,60,124.88,74,False
2025-02-22,5,22,97,209.34,125,False
2025-02-22,5,23,63,58.36,80,False
2025-02-22,5,24,103,129.38,132,False
2025-02-22,5,25,32,151.77,37,False
2025-02-22,5,26,90,285.83,115,False
2025-02-22,5,27,76,298.71,106,False
2025-02-22,5,28,74,377.99,83,False
2025-02-22,5,29,64,411.21,71,False
2025-02-22,5,30,65,82.33,87,False
2025-02-22,5,31,75,340.21,95,False
2025-02-22,5,32,90,186.81,100,False
2025-02-22,5,33,65,328.36,82,False
2025-02-22,5,34,88,438.45,106,False
2025-02-22,5,35,62,200.34,82,False
2025-02-22,5,36,72,437.84,99,False
2025-02-22,5,37,51,443.5,73,False
2025-02-22,5,38,30,371.28,60,False
2025-02-22,5,39,63,382.51,93,False
2025-02-22,5,40,69,248.31,84,False
2025-02-22,5,41,88,138.97,108,False
2025-02-22,5,42,41,441.6,65,False
2025-02-22,5,43,103,194.49,117,False
2025-02-22,5,44,90,284.18,95,False
2025-02-22,5,45,85,215.6,114,False
2025-02-22,5,46,30,50.93,39,False
2025-02-22,5,47,31,87.75,57,False
2025-02-22,5,48,74,257.74,84,False
2025-02-22,5,49,61,58.2,85,False
2025-02-22,5,50,48,328.1,70,False
2025-02-22,6,1,20,375.45,39,False
2025-02-22,6,2,55,194.96,71,False
2025-02-22,6,3,106,423.88,120,False
2025-02-22,6,4,47,106.38,53,False
2025-02-22,6,5,44,232.06,74,False
2025-02-22,6,6,65,239.46,70,False
2025-02-22,6,7,46,336.71,68,False
2025-02-22,6,8,84,213.08,107,False
2025-02-22,6,9,64,371.82,73,False
2025-02-22,6,10,51,68.4,62,False
2025-02-22,6,11,24,83.62,41,False
2025-02-22,6,12,25,244.44,49,False
2025-02-22,6,13,54,120.14,77,False
2025-02-22,6,14,85,282.08,92,False
2025-02-22,6,15,25,216.79,48,False
2025-02-22,6,16,49,67.96,65,False
2025-02-22,6,17,46,293.65,71,False
2025-02-22,6,18,72,441.47,84,False
2025-02-22,6,19,43,153.29,67,False
2025-02-22,6,20,38,257.05,50,False
2025-02-22,6,21,47,206.91,62,False
2025-02-22,6,22,58,298.33,76,False
2025-02-22,6,23,47,321.99,76,False
2025-02-22,6,24,81,461.21,105,False
2025-02-22,6,25,69,399.43,86,False
2025-02-22,6,26,61,202.06,76,False
2025-02-22,6,27,30,319.76,45,False
2025-02-22,6,28,55,394.15,79,False
2025-02-22,6,29,70,374.82,93,False
2025-02-22,6,30,83,367.73,104,False
2025-02-22,6,31,58,180.75,69,False
2025-02-22,6,32,87,246.27,97,False
2025-02-22,6,33,26,334.3,50,False
2025-02-22,6,34,63,397.93,88,False
2025-02-22,6,35,72,390.98,102,False
2025-02-22,6,36,51,172.43,75,False
2025-02-22,6,37,69,396.95,89,False
2025-02-22,6,38,79,72.45,92,False
2025-02-22,6,39,20,403.5,40,False
2025-02-22,6,40,35,481.43,59,False
2025-02-22,6,41,44,114.03,71,False
2025-02-22,6,42,49,216.42,57,False
2025-02-22,6,43,34,118.19,41,False
2025-02-22,6,44,92,247.16,109,False
2025-02-22,6,45,38,465.61,50,False
2025-02-22,6,46,89,237.77,98,False
2025-02-22,6,47,78,399.32,108,False
2025-02-22,6,48,39,320.71,66,False
2025-02-22,6,49,61,130.77,82,False
2025-02-22,6,50,70,319.09,81,False
2025-02-22,7,1,83,264.05,93,False
2025-02-22,7,2,79,61.67,101,False
2025-02-22,7,3,69,195.66,77,False
2025-02-22,7,4,70,198.5,87,False
2025-02-22,7,5,78,97.77,96,False
2025-02-22,7,6,48,475.25,70,False
2025-02-22,7,7,88,433.56,94,False
2025-02-22,7,8,78,385.22,102,False
2025-02-22,7,9,99,292.85,108,False
2025-02-22,7,10,36,381.39,50,False
2025-02-22,7,11,68,448.52,95,False
2025-02-22,7,12,37,444.99,54,False
2025-02-22,7,13,47,308.43,65,False
2025-02-22,7,14,42,335.97,66,False
2025-02-22,7,15,92,121.55,120,False
2025-02-22,7,16,60,366.75,85,False
2025-02-22,7,17,67,351.22,97,False
2025-02-22,7,18,87,66.98,106,False
2025-02-22,7,19,25,430.33,54,False
2025-02-22,7,20,76,194.7,105,False
2025-02-22,7,21,65,441.8,93,False
2025-02-22,7,22,84,235.68,109,False
2025-02-22,7,23,30,339.8,37,False
2025-02-22,7,24,56,290.99,78,False
2025-02-22,7,25,95,315.51,119,False
2025-02-22,7,26,107,377.16,124,False
2025-02-22,7,27,44,447.83,60,False
2025-02-22,7,28,66,103.62,86,False
2025-02-22,7,29,44,142.45,69,False
2025-02-22,7,30,36,258.9,52,False
2025-02-22,7,31,56,104.07,64,False
2025-02-22,7,32,88,140.39,103,False
2025-02-22,7,33,20,477.47,27,False
2025-02-22,7,34,91,294.92,120,False
2025-02-22,7,35,68,56.75,86,False
2025-02-22,7,36,46,127.11,53,False
2025-02-22,7,37,64,438.46,74,False
2025-02-22,7,38,54,281.58,76,False
2025-02-22,7,39,84,490.13,109,False
2025-02-22,7,40,88,282.25,98,False
2025-02-22,7,41,31,178.87,54,False
2025-02-22,7,42,82,335.24,99,False
2025-02-22,7,43,39,119.07,52,False
2025-02-22,7,44,55,178.34,75,False
2025-02-22,7,45,31,303.27,58,False
2025-02-22,7,46,51,160.55,60,False
2025-02-22,7,47,113,481.61,135,False
2025-02-22,7,48,63,270.63,69,False
2025-02-22,7,49,64,217.5,84,False
2025-02-22,7,50,50,303.78,56,False
2025-02-22,8,1,58,479.79,71,False
2025-02-22,8,2,35,367.6,42,False
2025-02-22,8,3,67,286.48,78,False
2025-02-22,8,4,40,365.57,57,False
2025-02-22,8,5,76,111.44,97,False
2025-02-22,8,6,60,445.81,88,False
2025-02-22,8,7,45,88.86,64,False
2025-02-22,8,8,69,461.68,79,False
2025-02-22,8,9,45,88.44,67,False
2025-02-22,8,10,35,405.01,57,False
2025-02-22,8,11,63,393.35,70,False
2025-02-22,8,12,52,71.78,72,False
2025-02-22,8,13,71,465.11,94,False
2025-02-22,8,14,103,171.42,125,False
2025-02-22,8,15,90,309.43,118,False
2025-02-22,8,16,21,232.01,28,False
2025-02-22,8,17,82,353.12,89,False
2025-02-22,8,18,30,475.43,58,False
2025-02-22,8,19,98,327.21,104,False
2025-02-22,8,20,54,410.04,72,False
2025-02-22,8,21,35,492.26,48,False
2025-02-22,8,22,49,160.36,54,False
2025-02-22,8,23,115,463.05,123,False
2025-02-22,8,24,66,465.84,74,False
2025-02-22,8,25,67,470.68,89,False
2025-02-22,8,26,70,146.8,98,False
2025-02-22,8,27,55,200.38,85,False
2025-02-22,8,28,62,495.04,87,False
2025-02-22,8,29,61,441.47,88,False
2025-02-22,8,30,40,493.8,47,False
2025-02-22,8,31,36,129.51,65,False
2025-02-22,8,32,86,319.77,101,False
2025-02-22,8,33,41,71.45,58,False
2025-02-22,8,34,79,133.42,106,False
2025-02-22,8,35,76,488.84,85,False
2025-02-22,8,36,46,77.72,56,False
2025-02-22,8,37,65,124.06,89,False
2025-02-22,8,38,44,88.51,61,False
2025-02-22,8,39,52,472.85,66,False
2025-02-22,8,40,89,112.56,97,False
2025-02-22,8,41,52,266.9,66,False
2025-02-22,8,42,64,187.38,69,False
2025-02-22,8,43,98,154.83,117,False
2025-02-22,8,44,72,163.48,78,False
2025-02-22,8,45,45,86.18,52,False
2025-02-22,8,46,49,91.24,58,False
2025-02-22,8,47,115,336.51,132,False
2025-02-22,8,48,70,97.53,85,False
2025-02-22,8,49,48,235.21,61,False
2025-02-22,8,50,70,448.92,99,False
2025-02-22,9,1,54,183.49,71,False
2025-02-22,9,2,105,133.08,115,False
2025-02-22,9,3,43,261.49,68,False
2025-02-22,9,4,91,266.12,98,False
2025-02-22,9,5,29,380.16,39,False
2025-02-22,9,6,80,377.75,92,False
2025-02-22,9,7,84,313.37,105,False
2025-02-22,9,8,83,322.39,103,False
2025-02-22,9,9,42,125.27,67,False
2025-02-22,9,10,48,269.46,71,False
2025-02-22,9,11,79,193.9,96,False
2025-02-22,9,12,82,356.2,109,False
2025-02-22,9,13,62,484.98,71,False
2025-02-22,9,14,62,137.0,73,False
2025-02-22,9,15,38,168.7,50,False
2025-02-22,9,16,41,107.43,70,False
2025-02-22,9,17,54,88.2,82,False
2025-02-22,9,18,36,263.03,53,False
2025-02-22,9,19,81,307.24,107,False
2025-02-22,9,20,98,68.82,124,False
2025-02-22,9,21,39,245.08,59,False
2025-02-22,9,22,56,316.83,65,False
2025-02-22,9,23,46,277.11,70,False
2025-02-22,9,24,100,204.96,107,False
2025-02-22,9,25,67,79.41,92,False
2025-02-22,9,26,87,408.74,98,False
2025-02-22,9,27,62,136.13,73,False
2025-02-22,9,28,47,157.19,70,False
2025-02-22,9,29,36,426.13,53,False
2025-02-22,9,30,58,338.17,81,False
2025-02-22,9,31,77,130.81,103,False
2025-02-22,9,32,67,94.83,76,False
2025-02-22,9,33,38,291.37,49,False
2025-02-22,9,34,66,442.82,73,False
2025-02-22,9,35,63,289.35,90,False
2025-02-22,9,36,70,127.13,87,False
2025-02-22,9,37,56,187.25,76,False
2025-02-22,9,38,30,468.52,56,False
2025-02-22,9,39,85,402.44,94,False
2025-02-22,9,40,52,118.26,65,False
2025-02-22,9,41,38,236.57,53,False
2025-02-22,9,42,83,425.68,100,False
2025-02-22,9,43,80,217.71,91,False
2025-02-22,9,44,37,400.27,56,False
2025-02-22,9,45,74,185.15,83,False
2025-02-22,9,46,59,498.54,67,False
2025-02-22,9,47,61,313.23,66,False
2025-02-22,9,48,38,465.79,62,False
2025-02-22,9,49,29,162.28,54,False
2025-02-22,9,50,49,343.28,63,False
2025-02-22,10,1,64,121.62,90,False
2025-02-22,10,2,95,222.92,120,False
2025-02-22,10,3,86,178.85,103,False
2025-02-22,10,4,86,220.94,111,False
2025-02-22,10,5,41,213.51,50,False
2025-02-22,10,6,54,152.37,80,False
2025-02-22,10,7,107,334.96,119,False
2025-02-22,10,8,82,64.16,103,False
2025-02-22,10,9,83,94.81,106,False
2025-02-22,10,10,83,62.88,106,False
2025-02-22,10,11,82,210.47,111,False
2025-02-22,10,12,95,71.04,115,False
2025-02-22,10,13,98,369.36,110,False
2025-02-22,10,14,66,228.63,71,False
2025-02-22,10,15,90,438.58,101,False
2025-02-22,10,16,48,460.87,53,False
2025-02-22,10,17,84,225.19,102,False
2025-02-22,10,18,55,52.88,73,False
2025-02-22,10,19,75,346.96,82,False
2025-02-22,10,20,100,276.5,112,False
2025-02-22,10,21,77,168.45,97,False
2025-02-22,10,22,63,351.85,93,False
2025-02-22,10,23,69,268.59,97,False
2025-02-22,10,24,61,93.33,74,False
2025-02-22,10,25,85,188.39,96,False
2025-02-22,10,26,66,72.63,85,False
2025-02-22,10,27,30,491.44,49,False
2025-02-22,10,28,29,297.75,58,False
2025-02-22,10,29,41,81.81,60,False
2025-02-22,10,30,43,99.44,72,False
2025-02-22,10,31,42,449.84,70,False
2025-02-22,10,32,72,194.27,96,False
2025-02-22,10,33,67,312.2,88,False
2025-02-22,10,34,71,149.67,85,False
2025-02-22,10,35,60,62.12,76,False
2025-02-22,10,36,64,87.16,85,False
2025-02-22,10,37,72,153.3,77,False
2025-02-22,10,38,62,340.98,84,False
2025-02-22,10,39,84,483.65,104,False
2025-02-22,10,40,64,433.09,73,False
2025-02-22,10,41,76,135.43,103,False
2025-02-22,10,42,77,75.71,102,False
2025-02-22,10,43,62,311.21,92,False
2025-02-22,10,44,73,150.29,82,False
2025-02-22,10,45,45,420.77,68,False
2025-02-22,10,46,74,222.66,81,False
2025-02-22,10,47,33,449.23,47,False
2025-02-22,10,48,85,220.47,104,False
2025-02-22,10,49,80,242.22,98,False
2025-02-22,10,50,58,337.94,76,False
2025-02-23,1,1,79,415.35,93,False
2025-02-23,1,2,57,72.93,74,False
2025-02-23,1,3,39,103.7,64,False
2025-02-23,1,4,50,475.37,72,False
2025-02-23,1,5,50,356.43,56,False
2025-02-23,1,6,31,86.26,56,False
2025-02-23,1,7,80,239.1,89,False
2025-02-23,1,8,54,161.98,66,False
2025-02-23,1,9,87,339.01,108,False
2025-02-23,1,10,31,331.41,49,False
2025-02-23,1,11,65,326.72,83,False
2025-02-23,1,12,63,290.19,92,False
2025-02-23,1,13,67,183.59,80,False
2025-02-23,1,14,39,318.7,62,False
2025-02-23,1,15,51,441.4,69,False
2025-02-23,1,16,77,397.3,97,False
2025-02-23,1,17,79,183.49,86,False
2025-02-23,1,18,63,473.92,77,False
2025-02-23,1,19,44,437.96,71,False
2025-02-23,1,20,37,415.99,61,False
2025-02-23,1,21,27,176.4,38,False
2025-02-23,1,22,43,295.73,52,False
2025-02-23,1,23,34,475.08,49,False
2025-02-23,1,24,53,394.59,62,False
2025-02-23,1,25,58,106.02,68,False
2025-02-23,1,26,77,185.09,95,False
2025-02-23,1,27,69,228.27,76,False
2025-02-23,1,28,73,326.65,99,False
2025-02-23,1,29,40,427.61,50,False
2025-02-23,1,30,45,187.78,69,False
2025-02-23,1,31,54,381.82,79,False
2025-02-23,1,32,63,192.76,71,False
2025-02-23,1,33,43,115.44,66,False
2025-02-23,1,34,73,401.55,97,False
2025-02-23,1,35,32,398.13,62,False
2025-02-23,1,36,69,395.52,86,False
2025-02-23,1,37,45,59.92,50,False
2025-02-23,1,38,34,127.25,56,False
2025-02-23,1,39,80,354.25,92,False
2025-02-23,1,40,111,229.65,126,False
2025-02-23,1,41,63,420.67,91,False
2025-02-23,1,42,77,459.82,85,False
2025-02-23,1,43,41,227.01,46,False
2025-02-23,1,44,75,389.75,100,False
2025-02-23,1,45,70,411.37,88,False
2025-02-23,1,46,81,157.62,93,False
2025-02-23,1,47,71,215.55,84,False
2025-02-23,1,48,45,216.4,51,False
2025-02-23,1,49,75,278.46,89,False
2025-02-23,1,50,65,433.15,73,False
2025-02-23,2,1,90,111.78,109,False
2025-02-23,2,2,78,367.8,83,False
2025-02-23,2,3,36,118.47,60,False
2025-02-23,2,4,34,488.7,42,False
2025-02-23,2,5,49,335.05,68,False
2025-02-23,2,6,82,276.96,107,False
2025-02-23,2,7,68,295.73,77,False
2025-02-23,2,8,60,283.37,71,False
2025-02-23,2,9,108,358.91,123,False
2025-02-23,2,10,55,138.52,66,False
2025-02-23,2,11,69,74.92,83,False
2025-02-23,2,12,87,151.9,94,False
2025-02-23,2,13,48,379.86,75,False
2025-02-23,2,14,79,452.5,84,False
2025-02-23,2,15,64,264.18,72,False
2025-02-23,2,16,26,406.0,56,False
2025-02-23,2,17,53,180.89,61,False
2025-02-23,2,18,77,80.87,96,False
2025-02-23,2,19,52,76.17,74,False
2025-02-23,2,20,90,213.95,98,False
2025-02-23,2,21,65,437.72,82,False
2025-02-23,2,22,22,194.85,27,False
2025-02-23,2,23,62,467.19,67,False
2025-02-23,2,24,115,155.15,140,False
2025-02-23,2,25,70,307.69,96,False
2025-02-23,2,26,44,231.74,52,False
2025-02-23,2,27,70,267.39,88,False
2025-02-23,2,28,93,438.96,121,False
2025-02-23,2,29,83,289.9,97,False
2025-02-23,2,30,76,102.36,82,False
2025-02-23,2,31,74,110.67,91,False
2025-02-23,2,32,73,323.57,82,False
2025-02-23,2,33,99,193.11,126,False
2025-02-23,2,34,72,291.46,102,False
2025-02-23,2,35,45,282.78,62,False
2025-02-23,2,36,70,117.21,90,False
2025-02-23,2,37,73,169.24,96,False
2025-02-23,2,38,85,479.35,109,False
2025-02-23,2,39,25,272.61,30,False
2025-02-23,2,40,101,390.54,118,False
2025-02-23,2,41,48,195.11,63,False
2025-02-23,2,42,61,293.02,82,False
2025-02-23,2,43,84,370.29,103,False
2025-02-23,2,44,89,322.05,95,False
2025-02-23,2,45,45,341.86,68,False
2025-02-23,2,46,93,280.84,111,False
2025-02-23,2,47,60,119.36,86,False
2025-02-23,2,48,89,129.16,113,False
2025-02-23,2,49,44,356.29,55,False
2025-02-23,2,50,72,63.84,102,False
2025-02-23,3,1,75,336.86,81,False
2025-02-23,3,2,66,242.58,91,False
2025-02-23,3,3,36,465.63,64,False
2025-02-23,3,4,88,420.9,99,False
2025-02-23,3,5,85,459.86,97,False
2025-02-23,3,6,71,460.08,86,False
2025-02-23,3,7,83,297.58,90,False
2025-02-23,3,8,47,457.36,69,False
2025-02-23,3,9,64,90.24,72,False
2025-02-23,3,10,65,267.55,71,False
2025-02-23,3,11,80,432.48,96,False
2025-02-23,3,12,48,421.99,71,False
2025-02-23,3,13,89,242.68,113,False
2025-02-23,3,14,43,62.0,71,False
2025-02-23,3,15,61,295.02,75,False
2025-02-23,3,16,29,295.83,46,False
2025-02-23,3,17,41,189.38,50,False
2025-02-23,3,18,41,201.79,55,False
2025-02-23,3,19,31,158.97,39,False
2025-02-23,3,20,59,232.55,66,False
2025-02-23,3,21,36,173.04,59,False
2025-02-23,3,22,60,350.67,76,False
2025-02-23,3,23,21,64.7,31,False
2025-02-23,3,24,52,106.33,66,False
2025-02-23,3,25,23,459.38,52,False
2025-02-23,3,26,81,176.34,96,False
2025-02-23,3,27,20,490.19,26,False
2025-02-23,3,28,50,250.05,63,False
2025-02-23,3,29,77,261.29,92,False
2025-02-23,3,30,26,410.64,38,False
2025-02-23,3,31,88,119.01,102,False
2025-02-23,3,32,71,97.95,76,False
2025-02-23,3,33,32,426.35,50,False
2025-02-23,3,34,90,103.97,108,False
2025-02-23,3,35,69,365.49,87,False
2025-02-23,3,36,62,291.35,78,False
2025-02-23,3,37,92,233.55,117,False
2025-02-23,3,38,62,216.37,76,False
2025-02-23,3,39,51,167.79,79,False
2025-02-23,3,40,80,447.39,93,False
2025-02-23,3,41,34,374.65,57,False
2025-02-23,3,42,74,242.21,90,False
2025-02-23,3,43,28,255.34,38,False
2025-02-23,3,44,51,316.08,77,False
2025-02-23,3,45,70,114.12,87,False
2025-02-23,3,46,38,223.26,46,False
2025-02-23,3,47,37,138.56,56,False
2025-02-23,3,48,85,392.16,95,False
2025-02-23,3,49,60,377.74,86,False
2025-02-23,3,50,62,201.42,72,False
2025-02-23,4,1,58,140.6,82,False
2025-02-23,4,2,55,186.53,72,False
2025-02-23,4,3,46,457.06,65,False
2025-02-23,4,4,48,382.63,76,False
2025-02-23,4,5,65,314.63,88,False
2025-02-23,4,6,89,318.45,114,False
2025-02-23,4,7,20,190.47,30,False
2025-02-23,4,8,59,66.01,77,False
2025-02-23,4,9,86,149.89,103,False
2025-02-23,4,10,63,135.22,75,False
2025-02-23,4,11,65,340.5,72,False
2025-02-23,4,12,47,364.12,67,False
2025-02-23,4,13,106,311.74,135,False
2025-02-23,4,14,67,421.01,92,False
2025-02-23,4,15,54,65.06,60,False
2025-02-23,4,16,77,132.32,83,False
2025-02-23,4,17,87,123.72,103,False
2025-02-23,4,18,61,466.27,77,False
2025-02-23,4,19,66,50.04,79,False
2025-02-23,4,20,46,245.67,61,False
2025-02-23,4,21,63,148.54,78,False
2025-02-23,4,22,59,178.32,80,False
2025-02-23,4,23,53,107.48,80,False
2025-02-23,4,24,79,107.34,86,False
2025-02-23,4,25,43,72.85,51,False
2025-02-23,4,26,61,198.82,82,False
2025-02-23,4,27,88,438.21,116,False
2025-02-23,4,28,51,441.57,75,False
2025-02-23,4,29,92,170.42,114,False
2025-02-23,4,30,58,229.6,65,False
2025-02-23,4,31,86,76.08,106,False
2025-02-23,4,32,88,434.83,95,False
2025-02-23,4,33,23,317.56,45,False
2025-02-23,4,34,35,461.16,53,False
2025-02-23,4,35,69,437.34,90,False
2025-02-23,4,36,67,413.97,81,False
2025-02-23,4,37,62,356.32,73,False
2025-02-23,4,38,37,491.43,62,False
2025-02-23,4,39,84,81.99,100,False
2025-02-23,4,40,36,386.95,50,False
2025-02-23,4,41,92,199.5,98,False
2025-02-23,4,42,52,391.34,75,False
2025-02-23,4,43,65,370.34,78,False
2025-02-23,4,44,41,383.18,51,False
2025-02-23,4,45,53,147.79,71,False
2025-02-23,4,46,56,389.38,65,False
2025-02-23,4,47,38,318.37,67,False
2025-02-23,4,48,35,239.97,49,False
2025-02-23,4,49,87,478.54,109,False
2025-02-23,4,50,74,240.59,89,False
2025-02-23,5,1,96,239.0,118,False
2025-02-23,5,2,75,240.21,92,False
2025-02-23,5,3,40,397.83,64,False
2025-02-23,5,4,100,70.58,106,False
2025-02-23,5,5,48,274.03,57,False
2025-02-23,5,6,76,137.57,94,False
2025-02-23,5,7,71,108.63,85,False
2025-02-23,5,8,66,324.13,90,False
2025-02-23,5,9,72,208.91,87,False
2025-02-23,5,10,42,448.31,59,False
2025-02-23,5,11,34,62.55,53,False
2025-02-23,5,12,48,233.43,67,False
2025-02-23,5,13,39,239.67,62,False
2025-02-23,5,14,89,374.05,99,False
2025-02-23,5,15,88,255.14,98,False
2025-02-23,5,16,59,203.85,81,False
2025-02-23,5,17,52,442.14,66,False
2025-02-23,5,18,86,184.93,100,False
2025-02-23,5,19,74,398.29,96,False
2025-02-23,5,20,26,224.24,53,False
2025-02-23,5,21,56,262.36,63,False
2025-02-23,5,22,30,159.98,57,False
2025-02-23,5,23,73,87.99,99,False
2025-02-23,5,24,33,191.12,56,False
2025-02-23,5,25,64,305.55,76,False
2025-02-23,5,26,85,470.57,96,False
2025-02-23,5,27,65,315.73,78,False
2025-02-23,5,28,91,190.72,106,False
2025-02-23,5,29,69,316.09,85,False
2025-02-23,5,30,58,254.83,68,False
2025-02-23,5,31,47,102.81,66,False
2025-02-23,5,32,66,91.69,85,False
2025-02-23,5,33,53,333.21,62,False
2025-02-23,5,34,83,122.33,94,False
2025-02-23,5,35,37,128.26,58,False
2025-02-23,5,36,83,166.78,100,False
2025-02-23,5,37,54,376.43,65,False
2025-02-23,5,38,97,353.64,117,False
2025-02-23,5,39,54,186.85,73,False
2025-02-23,5,40,35,264.87,58,False
2025-02-23,5,41,49,386.71,77,False
2025-02-23,5,42,72,286.27,86,False
2025-02-23,5,43,68,203.08,76,False
2025-02-23,5,44,63,428.49,90,False
2025-02-23,5,45,78,405.91,101,False
2025-02-23,5,46,65,239.62,84,False
2025-02-23,5,47,23,331.79,35,False
2025-02-23,5,48,63,326.81,71,False
2025-02-23,5,49,91,383.81,108,False
2025-02-23,5,50,61,151.09,81,False
2025-02-23,6,1,44,449.67,55,False
2025-02-23,6,2,55,451.44,79,False
2025-02-23,6,3,66,70.53,74,False
2025-02-23,6,4,93,346.04,120,False
2025-02-23,6,5,77,67.98,106,False
2025-02-23,6,6,74,462.22,102,False
2025-02-23,6,7,36,242.35,61,False
2025-02-23,6,8,67,377.88,74,False
2025-02-23,6,9,85,206.29,113,False
2025-02-23,6,10,49,79.83,79,False
2025-02-23,6,11,56,253.35,70,False
2025-02-23,6,12,85,176.45,106,False
2025-02-23,6,13,70,284.43,86,False
2025-02-23,6,14,64,127.45,74,False
2025-02-23,6,15,52,260.12,65,False
2025-02-23,6,16,100,435.17,127,False
2025-02-23,6,17,50,260.95,56,False
2025-02-23,6,18,51,202.63,72,False
2025-02-23,6,19,98,152.43,119,False
2025-02-23,6,20,74,487.38,99,False
2025-02-23,6,21,57,283.17,77,False
2025-02-23,6,22,58,257.73,83,False
2025-02-23,6,23,78,270.31,104,False
2025-02-23,6,24,41,479.54,47,False
2025-02-23,6,25,89,392.9,97,False
2025-02-23,6,26,80,423.54,104,False
2025-02-23,6,27,32,83.92,54,False
2025-02-23,6,28,47,349.51,75,False
2025-02-23,6,29,111,64.89,129,False
2025-02-23,6,30,35,195.35,47,False
2025-02-23,6,31,41,154.75,57,False
2025-02-23,6,32,56,479.26,72,False
2025-02-23,6,33,70,442.04,84,False
2025-02-23,6,34,75,332.87,89,False
2025-02-23,6,35,36,205.77,64,False
2025-02-23,6,36,105,337.07,113,False
2025-02-23,6,37,54,151.3,77,False
2025-02-23,6,38,32,336.89,45,False
2025-02-23,6,39,68,323.17,76,False
2025-02-23,6,40,39,234.2,58,False
2025-02-23,6,41,71,464.6,82,False
2025-02-23,6,42,101,180.01,114,False
2025-02-23,6,43,43,171.2,60,False
2025-02-23,6,44,73,354.27,102,False
2025-02-23,6,45,83,435.13,110,False
2025-02-23,6,46,69,297.06,97,False
2025-02-23,6,47,63,215.38,83,False
2025-02-23,6,48,90,121.96,97,False
2025-02-23,6,49,64,141.11,71,False
2025-02-23,6,50,83,421.8,107,False
2025-02-23,7,1,31,383.79,39,False
2025-02-23,7,2,70,141.74,80,False
2025-02-23,7,3,30,375.25,43,False
2025-02-23,7,4,61,190.64,74,False
2025-02-23,7,5,77,289.49,92,False
2025-02-23,7,6,90,425.37,95,False
2025-02-23,7,7,80,114.96,106,False
